Y,tid,age25_250,age25_onegrid,age25_threegrid,age25_twogrid,age35_250,age35_onegrid,age35_threegrid,age35_twogrid,atmj1000,atmj1500,atmj250,atmj500,atmj750,local_250,local_onegrid,local_threegrid,local_twogrid,non_local_250,non_local_onegrid,non_local_threegrid,non_local_twogrid,people_250,people_onegrid,people_threegrid,people_twogrid,rich1_250,rich1_onegrid,rich1_threegrid,rich1_twogrid,路网可达性,网吧j1000,网吧j1500,网吧j250,网吧j500,网吧j750,医院j1000,医院j1500,医院j250,医院j500,医院j750,娱乐场所j1000,娱乐场所j1500,娱乐场所j250,娱乐场所j500,娱乐场所j750,住宅区j1000,住宅区j1500,住宅区j250,住宅区j500,住宅区j750
0,12636,0,0.262135922,0.249056604,0.252906977,0,0.116504854,0.158490566,0.145348837,0,3,0,0,0,0.733333333,0.398058252,0.367924528,0.372093023,0,0.563106796,0.581132075,0.549418605,15,103,530,344,0,0,0,0,53.98194077,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,1,2,1,1,1
0,12637,0.363636364,0.208955224,0.247437775,0.236533958,0.363636364,0.119402985,0.185944363,0.175644028,0,5,0,0,0,0.363636364,0.462686567,0.352855051,0.37470726,0.636363636,0.455223881,0.590043924,0.543325527,11,134,683,427,0,0,0,0,53.77861874,0,1,0,0,0,0,2,0,0,0,1,3,0,0,0,1,3,1,1,1
0,12638,0.19047619,0.205128205,0.226941748,0.208333333,0.19047619,0.262820513,0.191747573,0.188492063,0,7,0,0,0,0.666666667,0.423076923,0.365291262,0.402777778,0,0.532051282,0.567961165,0.511904762,21,156,824,504,0,0,0,0,53.42307164,0,1,0,0,0,0,2,0,0,0,1,3,0,0,0,2,6,0,1,1
0,12639,0,0.126984127,0.204745167,0.217460317,0.5,0.322751323,0.193321617,0.196825397,0,13,0,0,0,0.181818182,0.402116402,0.339191564,0.377777778,0.818181818,0.518518519,0.589630931,0.536507937,22,189,1138,630,0,0,0,0,52.78565451,0,1,0,0,0,0,2,0,0,0,1,3,0,0,0,3,8,0,0,1
0,12640,0.16,0.16872428,0.237348539,0.235995232,0.28,0.312757202,0.174625802,0.185935638,1,13,0,0,0,0.28,0.341563786,0.347826087,0.37306317,0.56,0.580246914,0.59230221,0.557806913,25,243,1403,839,0,0,0,0,51.74610336,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,4,10,0,0,1
0,12641,0.34375,0.229885057,0.246824959,0.25,0.125,0.198275862,0.157371618,0.175458716,0,13,0,0,0,0.4375,0.353448276,0.346217559,0.350917431,0.4375,0.58045977,0.582551077,0.581422018,32,348,1811,872,0,0,0,0,50.38034958,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,4,13,0,1,2
0,12642,0.177419355,0.316384181,0.261616162,0.27027027,0.064516129,0.127118644,0.149494949,0.138378378,0,13,0,0,0,0.35483871,0.324858757,0.342929293,0.358918919,0.580645161,0.610169492,0.586868687,0.574054054,62,354,1980,925,0,0,0,0,48.87442657,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,6,13,0,1,4
0,12643,0.45,0.299703264,0.286048689,0.293779904,0.1,0.077151335,0.139981273,0.126315789,0,13,0,0,0,0.175,0.323442136,0.365636704,0.377033493,0.725,0.620178042,0.564138577,0.553110048,40,337,2136,1045,0,0,0,0,47.24029297,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,9,12,0,4,6
0,12644,0.466666667,0.320474777,0.2998771,0.313886606,0,0.053412463,0.151167554,0.13147083,0,11,0,0,0,0.266666667,0.385756677,0.379762392,0.420706656,0.733333333,0.525222552,0.547316673,0.502054232,15,337,2441,1217,0,0,0,0,45.45475449,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,9,13,1,4,9
0,12645,0.186440678,0.281779661,0.334758444,0.327272727,0,0.137711864,0.135955537,0.119090909,0,10,0,0,0,0.372881356,0.461864407,0.413852074,0.441818182,0.559322034,0.453389831,0.511757161,0.462727273,59,472,2339,1100,0,0,0,0,43.01448074,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,13,1,8,9
0,12646,0.382978723,0.343220339,0.335769758,0.32293578,0.234042553,0.137711864,0.140246688,0.129357798,0,10,0,0,0,0.617021277,0.506355932,0.421196894,0.456880734,0.234042553,0.408898305,0.489264504,0.434862385,47,472,2189,1090,0,0,0,0,41.14277237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,2,7,9
0,12647,0.857142857,0.351351351,0.343952484,0.323643411,0,0.152334152,0.148488121,0.152131783,0,6,0,0,0,0.666666667,0.501228501,0.43574514,0.453488372,0.333333333,0.393120393,0.478401728,0.438953488,21,407,1852,1032,0,0,0,0,40.9818985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,2,3,7
0,12648,0.212121212,0.4,0.351164254,0.323353293,0,0.092,0.166142228,0.167664671,0,2,0,0,0,0.666666667,0.48,0.439269981,0.439520958,0,0.404,0.473882945,0.450299401,33,250,1589,835,0,0,0,0,41.15850891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,3,5
0,12649,0.388888889,0.354166667,0.329188003,0.342359768,0.222222222,0.161458333,0.172640819,0.13926499,0,0,0,0,0,0.388888889,0.416666667,0.415508413,0.381044487,0.611111111,0.46875,0.492318947,0.510638298,18,192,1367,517,0,0,0,0,41.36561844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,3
0,12650,0.636363636,0.35483871,0.323970037,0.294478528,0,0.193548387,0.16011236,0.18609407,0,0,0,0,0,0.636363636,0.322580645,0.382022472,0.329243354,0.363636364,0.612903226,0.514981273,0.54396728,11,124,1068,489,0,0,0,0,41.61269363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0
0,12652,0,0.236363636,0.28202765,0.274952919,1,0.245454545,0.22764977,0.256120527,0,0,0,0,0,0,0.236363636,0.301382488,0.288135593,1,0.663636364,0.637788018,0.63653484,4,110,1085,531,0,0,0,0,43.22119659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,1
0,12653,0,0.234177215,0.294264339,0.303977273,0.785714286,0.284810127,0.21113882,0.210227273,0,0,0,0,0,0,0.335443038,0.280133001,0.262784091,1,0.594936709,0.65918537,0.670454545,14,158,1203,704,0,0,0,0,43.92603622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1
0,12654,0.285714286,0.338709677,0.231213873,0.21978022,0.285714286,0.181451613,0.19017341,0.182586644,0,0,0,0,0,0.5,0.302419355,0.341040462,0.349112426,0.5,0.637096774,0.546242775,0.513947591,14,248,1730,1183,0,0,0,0,44.18320663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,1
0,12655,0.305555556,0.304347826,0.238049252,0.232227488,0.111111111,0.142512077,0.193626268,0.186865267,0,0,0,0,0,0.194444444,0.355072464,0.380975374,0.387948544,0.694444444,0.538647343,0.515692902,0.496276236,36,414,2071,1477,0,0,0,0,43.77084274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,2
0,12656,0.236842105,0.28983308,0.252648737,0.257142857,0.052631579,0.144157815,0.189894051,0.179220779,0,0,0,0,0,0.328947368,0.396054628,0.441320293,0.461298701,0.526315789,0.497723824,0.472697637,0.436883117,76,659,2454,1925,0,0,0,0,42.73487823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,4
0,12657,0.16091954,0.276301807,0.262098199,0.249526515,0.126436782,0.168969182,0.178735429,0.161458333,0,0,0,0,0,0.413793103,0.523910733,0.503002473,0.520359848,0.333333333,0.391073326,0.411162134,0.380208333,87,941,2831,2112,0,0,0,0,41.62606369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,3,4
0,12658,0.260869565,0.269267364,0.261986958,0.238676845,0.15942029,0.158896289,0.164940545,0.163867684,0,0,0,0,0,0.84057971,0.613701237,0.529344074,0.564885496,0.057971014,0.313986679,0.380130418,0.329770992,69,1051,2607,1965,0,0,0,0,40.69115646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,3
0,12659,0.611111111,0.270886076,0.25229741,0.286486486,0,0.148101266,0.172932331,0.176351351,0,0,0,0,0,0.777777778,0.687341772,0.571846282,0.621621622,0.222222222,0.244303797,0.335839599,0.318918919,18,790,2394,1480,0,0,0,0,40.04664413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3
0,12660,0.24137931,0.251231527,0.297356828,0.299276673,0.137931034,0.110837438,0.185022026,0.165461121,0,0,0,0,0,0.620689655,0.746305419,0.608480176,0.668173599,0.24137931,0.172413793,0.339207048,0.279385172,29,406,1816,1106,0,0,0,0,39.97784088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,3,3
0,12661,0.785714286,0.379310345,0.308022923,0.302631579,0,0.137931034,0.176217765,0.139802632,0,0,0,0,0,1,0.715517241,0.648997135,0.703947368,0,0.215517241,0.304441261,0.241776316,14,116,1396,608,0,0,0,0,41.82192764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,3
0,12662,0.636363636,0.523076923,0.310497238,0.348314607,0,0.123076923,0.167955801,0.172284644,0,0,0,0,0,0.363636364,0.676923077,0.656353591,0.625468165,0.636363636,0.323076923,0.295027624,0.329588015,11,65,905,267,0,0,0,0,43.27256927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2
0,12663,0.363636364,0.273684211,0.310810811,0.314814815,0,0.2,0.197297297,0.212962963,0,0,0,0,0,0.363636364,0.431578947,0.648648649,0.560185185,0.636363636,0.526315789,0.318918919,0.421296296,11,95,370,216,0,0,0,0,43.6806778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0
0,12664,0.466666667,0.206521739,0.298192771,0.325,0.266666667,0.206521739,0.207831325,0.195,0,0,0,0,0,0.733333333,0.445652174,0.545180723,0.455,0.266666667,0.510869565,0.430722892,0.525,15,92,332,200,0,0,0,0,45.65167877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
0,12665,0,0.223300971,0.293929712,0.310160428,0,0.223300971,0.198083067,0.144385027,0,0,0,0,0,1,0.398058252,0.434504792,0.449197861,0,0.563106796,0.52715655,0.50802139,4,103,313,187,0,0,0,0,46.27396647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,12666,0.363636364,0.352941176,0.301775148,0.28358209,0.363636364,0.117647059,0.171597633,0.154228856,0,0,0,0,0,0.363636364,0.294117647,0.408284024,0.393034826,0.636363636,0.647058824,0.544378698,0.547263682,11,68,338,201,0,0,0,0,46.20197266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,12667,1,0.338028169,0.301369863,0.345991561,0,0.112676056,0.187214612,0.126582278,0,0,0,0,0,0,0.267605634,0.351598174,0.388185654,1,0.61971831,0.602739726,0.561181435,4,71,438,237,0,0,0,0,45.56481766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
0,12669,0.181818182,0.222222222,0.276504298,0.273333333,0.181818182,0.140740741,0.180515759,0.135555556,0,0,0,0,0,0.636363636,0.444444444,0.318051576,0.377777778,0.181818182,0.466666667,0.633237822,0.555555556,22,135,698,450,0,0,0,0,43.66745941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
0,12723,0,0.418181818,0.34375,0.328125,0,0.127272727,0.24375,0.28125,0,0,0,0,0,1,0.290909091,0.375,0.265625,0,0.709090909,0.60625,0.734375,3,55,160,128,0,0,0,0,52.69911133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,2
0,12724,0.3,0.326732673,0.282926829,0.311111111,0,0.297029703,0.204878049,0.266666667,0,0,0,0,0,0.3,0.158415842,0.307317073,0.22962963,0.7,0.841584158,0.648780488,0.77037037,10,101,205,135,0,0,0,0,52.4792247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,2,2
0,12725,0.230769231,0.213333333,0.262443439,0.298013245,0.538461538,0.346666667,0.190045249,0.258278146,0,0,0,0,0,0,0.08,0.312217195,0.245033113,1,0.92,0.647058824,0.754966887,13,75,221,151,0,0,0,0,52.25226807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,2,2
0,12726,0.230769231,0.213333333,0.269230769,0.255172414,0.230769231,0.386666667,0.196153846,0.24137931,0,0,0,0,0,0.230769231,0.08,0.303846154,0.213793103,0.769230769,0.92,0.65,0.765517241,13,75,260,145,0,0,0,0,52.01068497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,2,4
0,12727,0.3,0.285714286,0.289855072,0.199596774,0.3,0.142857143,0.206243032,0.241935484,0,0,0,0,0,0,0.214285714,0.124860647,0.116935484,1,0.785714286,0.858416945,0.870967742,10,42,897,496,0,0,0,0,51.51058273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,4,6
0,12728,0,0.241935484,0.298932384,0.23245614,0,0.14516129,0.199288256,0.198830409,0,0,0,0,0,0,0.209677419,0.127224199,0.140350877,1,0.790322581,0.859430605,0.846491228,3,62,1124,684,0,0,0,0,51.15374878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,4,6
0,12729,0.214285714,0.31779661,0.29585327,0.237100737,0.214285714,0.13559322,0.183413078,0.186732187,0,0,0,0,0,0.5,0.156779661,0.16108453,0.181818182,0.5,0.830508475,0.824561404,0.803439803,14,236,1254,814,0,0,0,0,50.8645253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,2,4,4
0,12730,0.393939394,0.299093656,0.309557775,0.271762208,0,0.145015106,0.17617689,0.168789809,0,1,0,0,0,0.212121212,0.220543807,0.17403709,0.1985138,0.787878788,0.770392749,0.817403709,0.788747346,33,331,1402,942,0,0,0,0,50.58415695,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,10,2,4,4
0,12731,0.393939394,0.349614396,0.295964126,0.258188825,0.090909091,0.115681234,0.178090967,0.170520231,0,1,0,0,0,0.393939394,0.251928021,0.190903267,0.221579961,0.606060606,0.740359897,0.795003203,0.76300578,33,389,1561,1038,0,0,0,0,50.56882523,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,15,0,4,4
0,12732,0.652173913,0.303030303,0.303962153,0.317105263,0,0.121212121,0.168539326,0.132894737,0,1,0,0,0,0.347826087,0.393939394,0.201655825,0.315789474,0.652173913,0.582491582,0.785334122,0.663157895,46,297,1691,760,0,0,0,0,50.8740184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,17,0,0,4
0,12733,0.217391304,0.339055794,0.306759099,0.326633166,0.152173913,0.111587983,0.139514731,0.120603015,0,1,0,0,0,0.5,0.463519313,0.305025997,0.395309883,0.5,0.506437768,0.675909879,0.582914573,46,233,1154,597,0,0,0,0,52.64729553,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,18,0,0,0
0,12734,0.428571429,0.260606061,0.312315271,0.352941176,0.428571429,0.157575758,0.126108374,0.113590264,0,1,0,0,0,0,0.521212121,0.345812808,0.407707911,1,0.436363636,0.632512315,0.565922921,7,165,1015,493,0,0,0,0,53.17884872,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,20,0,0,0
0,12736,0.3,0.275862069,0.31981982,0.38125,0,0.155172414,0.165540541,0.15625,0,1,0,0,0,0.7,0.448275862,0.361486486,0.415625,0,0.5,0.609234234,0.54375,10,58,888,320,0,0,0,0,52.91163574,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,17,0,0,0
0,12737,0,0.436619718,0.342710997,0.327645051,0.5,0.169014085,0.157289003,0.174061433,0,1,0,0,0,0.5,0.366197183,0.354219949,0.372013652,0.5,0.591549296,0.617647059,0.583617747,6,71,782,293,0,0,0,0,52.89892807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0
0,12738,1,0.356321839,0.347507331,0.356877323,0,0.218390805,0.167155425,0.152416357,0,0,0,0,0,0,0.252873563,0.368035191,0.319702602,1,0.747126437,0.599706745,0.620817844,3,87,682,269,0,0,0,0,53.03728348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0
0,12739,0,0.5,0.326589595,0.317808219,0,0.147727273,0.154624277,0.131506849,0,0,0,0,0,1,0.329545455,0.304913295,0.235616438,0,0.670454545,0.663294798,0.720547945,3,88,692,365,0,0,0,0,52.33572571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0
0,12740,0,0.327683616,0.302597403,0.277886497,0,0.079096045,0.144155844,0.095890411,0,0,0,0,0,0,0.220338983,0.266233766,0.207436399,1,0.762711864,0.705194805,0.755381605,3,177,770,511,0,0,0,0,51.84168839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0
0,12741,0.313043478,0.296416938,0.299101412,0.269230769,0.060869565,0.055374593,0.129653402,0.075,0,0,0,0,0,0.113043478,0.16286645,0.258023107,0.190384615,0.860869565,0.827361564,0.713735558,0.786538462,115,307,779,520,0,0,0,0,51.2311557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,2
0,12743,0.3,0.231958763,0.297202797,0.25170068,0.3,0.082474227,0.078671329,0.065759637,0,0,0,0,0,0.3,0.164948454,0.206293706,0.176870748,0.7,0.819587629,0.772727273,0.802721088,10,194,572,441,0,0,0,0,48.74856033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
0,12744,0,0.257142857,0.258527828,0.239616613,0,0.171428571,0.082585278,0.060702875,0,0,0,0,0,1,0.428571429,0.175942549,0.185303514,0,0.485714286,0.807899461,0.795527157,3,35,557,313,0,0,0,0,48.95872498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
0,12746,0,0.333333333,0.281355932,0.302521008,0,0,0.128813559,0.092436975,0,0,0,0,0,0,0.333333333,0.203389831,0.285714286,1,0.666666667,0.786440678,0.68907563,3,21,295,119,0,0,0,0,49.43056885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2
0,12747,0,0.279069767,0.291262136,0.350364964,0,0.255813953,0.197411003,0.211678832,0,0,0,0,0,0,0.186046512,0.213592233,0.262773723,1,0.813953488,0.776699029,0.737226277,4,43,309,137,0,0,0,0,49.76672379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
0,12748,0.571428571,0.218181818,0.287925697,0.345454545,0,0.4,0.244582043,0.242424242,0,0,0,0,0,0,0.218181818,0.238390093,0.254545455,1,0.781818182,0.761609907,0.745454545,7,55,323,165,0,0,0,0,50.07248337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
0,12749,0,0.25,0.272200772,0.286153846,1,0.541666667,0.218146718,0.246153846,0,0,0,0,0,1,0.333333333,0.293436293,0.341538462,0,0.666666667,0.698841699,0.658461538,4,48,518,325,0,0,0,0,51.30650299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,12750,0,0.196428571,0.286238532,0.282485876,1,0.279761905,0.220183486,0.237288136,0,0,0,0,0,1,0.375,0.339449541,0.36440678,0,0.625,0.653211009,0.63559322,4,168,545,354,0,0,0,0,53.07143051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,12751,0.137931034,0.220238095,0.284191829,0.266106443,0.482758621,0.214285714,0.220248668,0.215686275,0,0,0,0,0,0.75862069,0.375,0.335701599,0.369747899,0.24137931,0.625,0.657193606,0.630252101,29,168,563,357,0,0,0,0,54.23703865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,12752,0.266666667,0.188571429,0.282186949,0.246200608,0,0.205714286,0.220458554,0.191489362,0,0,0,0,0,0.266666667,0.337142857,0.352733686,0.392097264,0.733333333,0.662857143,0.64021164,0.607902736,15,175,567,329,0,0,0,0,54.49595405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,12753,0,0.210526316,0.285714286,0.254189944,0.571428571,0.105263158,0.192857143,0.175977654,0,0,0,0,0,0,0.315789474,0.357142857,0.368715084,1,0.684210526,0.621428571,0.620111732,7,38,560,358,0,0,0,0,54.47772171,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
0,12754,1,0.328358209,0.244479495,0.220149254,0,0.119402985,0.187697161,0.167910448,0,2,0,0,0,1,0.28358209,0.340694006,0.343283582,0,0.656716418,0.627760252,0.611940299,4,67,634,268,0,0,0,0,54.44121674,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,1,1
0,12755,1,0.270833333,0.26953125,0.235294118,0,0.15625,0.185546875,0.194852941,0,3,0,0,0,0,0.34375,0.32421875,0.316176471,1,0.53125,0.64453125,0.639705882,4,96,512,272,0,0,0,0,54.39302582,0,1,0,0,0,0,1,0,0,0,1,3,0,0,0,1,2,1,1,1
0,12756,0.571428571,0.263157895,0.241355463,0.242339833,0,0.166666667,0.165975104,0.158774373,1,4,0,0,0,0,0.324561404,0.274550484,0.339832869,1,0.570175439,0.691562932,0.596100279,7,114,1446,359,0,0,0,0,54.3259166,0,1,0,0,0,0,2,0,0,0,2,3,0,0,0,2,2,1,1,1
0,12757,0.363636364,0.216783217,0.236700538,0.208067941,0,0.160839161,0.166766288,0.182590234,3,7,0,0,0,0.363636364,0.384615385,0.269575613,0.318471338,0.636363636,0.482517483,0.691572026,0.615711253,11,143,1673,471,0,0,0,0,54.2195723,1,1,0,0,0,0,2,0,0,0,3,3,0,0,1,2,5,1,1,1
0,12758,0.5,0.220930233,0.227987421,0.170556553,0,0.156976744,0.171907757,0.204667864,3,13,0,0,0,0.5,0.302325581,0.273584906,0.332136445,0.5,0.610465116,0.678197065,0.597845601,8,172,1908,557,0,0,0,0,54.0059845,1,1,0,0,0,1,2,0,0,0,3,3,0,0,1,2,6,0,1,2
0,12759,0.181818182,0.193133047,0.234990904,0.188131313,0.181818182,0.188841202,0.206185567,0.199494949,7,13,0,0,0,0.181818182,0.296137339,0.248938751,0.296717172,0.818181818,0.622317597,0.708914494,0.631313131,22,233,3298,792,0,0,0,0,53.50294006,1,1,0,0,0,2,2,0,0,0,3,3,0,0,1,4,8,0,0,2
0,12760,0,0.166123779,0.24089404,0.19223301,0.424242424,0.247557003,0.199779249,0.180582524,7,13,0,0,1,0.333333333,0.267100977,0.260761589,0.311650485,0.666666667,0.657980456,0.69812362,0.622330097,33,307,3624,1030,0,0,0,0,52.50448532,1,1,0,0,0,2,2,0,0,0,3,3,0,0,0,5,11,0,0,1
0,12761,0.245614035,0.194871795,0.24314346,0.205555556,0.192982456,0.202564103,0.194620253,0.175925926,13,13,0,0,0,0.245614035,0.302564103,0.261867089,0.296296296,0.631578947,0.638461538,0.692774262,0.633333333,57,390,3792,1080,0,0,0,0,51.06335567,1,1,0,0,0,2,2,0,0,0,3,3,0,0,0,7,13,0,0,1
0,12762,0.29787234,0.2319202,0.249436756,0.220338983,0.14893617,0.164588529,0.189893788,0.139830508,12,13,0,0,0,0.234042553,0.294264339,0.272288381,0.296610169,0.765957447,0.63840399,0.673640167,0.630508475,47,401,3107,1180,0,0,0,0,49.46040154,1,1,0,0,0,2,2,0,0,0,1,3,0,0,0,8,13,0,0,4
0,12763,0.388888889,0.28440367,0.265067845,0.264525994,0,0.091743119,0.184916377,0.118501529,11,13,0,0,0,0.388888889,0.311926606,0.294414642,0.326452599,0.611111111,0.639143731,0.649100663,0.602446483,18,327,3169,1308,0,0,0,0,47.79618278,0,1,0,0,0,2,2,0,0,0,0,3,0,0,0,11,12,0,0,5
0,12764,0.181818182,0.334448161,0.27673147,0.292430279,0,0.053511706,0.182563791,0.120318725,10,13,0,0,0,0.181818182,0.327759197,0.316828676,0.387250996,0.818181818,0.605351171,0.624848117,0.54501992,22,299,3292,1255,0,0,0,0,46.11181509,0,1,0,0,0,1,2,0,0,0,0,2,0,0,0,11,12,0,2,9
0,12765,0.666666667,0.326219512,0.307344064,0.327823691,0,0.100609756,0.125251509,0.109274564,6,11,0,0,0,0.666666667,0.432926829,0.404929577,0.409550046,0.333333333,0.509146341,0.51861167,0.512396694,21,328,1988,1089,0,0,0,0,44.39496231,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,9,11,1,3,8
0,12766,0.24137931,0.345047923,0.318985849,0.327202323,0.120689655,0.10543131,0.119103774,0.118102614,4,10,0,0,0,0.5,0.463258786,0.421580189,0.44143272,0.5,0.476038339,0.482311321,0.473378509,58,313,1696,1033,0,0,0,0,42.2567662,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,13,2,3,7
0,12767,0.5,0.346774194,0.319435536,0.337853107,0,0.14516129,0.128287364,0.151412429,0,10,0,0,0,0.5,0.516129032,0.431686979,0.477966102,0.5,0.379032258,0.475946119,0.438418079,8,248,1559,885,0,0,0,0,41.91757446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,2,3,5
0,12768,0.636363636,0.351515152,0.339009288,0.324031008,0.318181818,0.139393939,0.160216718,0.175193798,0,6,0,0,0,0.181818182,0.448484848,0.441950464,0.475968992,0.818181818,0.436363636,0.465944272,0.43255814,22,165,1292,645,0,0,0,0,42.18824051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,1,2,3
0,12769,0.363636364,0.313868613,0.328078818,0.341981132,0.363636364,0.167883212,0.165517241,0.129716981,0,2,0,0,0,0.363636364,0.408759124,0.416748768,0.41745283,0.636363636,0.452554745,0.488669951,0.476415094,11,137,1015,424,0,0,0,0,42.5296199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,1,3
0,12770,0.363636364,0.292134831,0.328021248,0.301724138,0.363636364,0.224719101,0.167330677,0.181034483,0,0,0,0,0,0,0.337078652,0.343957503,0.362068966,1,0.617977528,0.553784861,0.520114943,11,89,753,348,0,0,0,0,42.74511261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,1
0,12771,0.266666667,0.245901639,0.286363636,0.287822878,0.266666667,0.327868852,0.218181818,0.232472325,0,0,0,0,0,0.266666667,0.31147541,0.289393939,0.287822878,0.733333333,0.62295082,0.616666667,0.642066421,15,61,660,271,0,0,0,0,43.15453323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,1
0,12772,0,0.140350877,0.299319728,0.294520548,1,0.543859649,0.254421769,0.273972603,0,0,0,0,0,0,0.280701754,0.292517007,0.325342466,1,0.719298246,0.647619048,0.609589041,4,57,735,292,0,0,0,0,44.02023392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,1
0,12773,0.5,0.179245283,0.316820276,0.318944844,0,0.528301887,0.218894009,0.211031175,0,0,0,0,0,0.5,0.41509434,0.271889401,0.314148681,0.5,0.58490566,0.669354839,0.623501199,8,106,868,417,0,0,0,0,44.75415482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,1
0,12774,0.21875,0.25433526,0.228730823,0.246418338,0.4375,0.323699422,0.182008368,0.181948424,0,0,0,0,0,0.4375,0.398843931,0.346582985,0.373925501,0.5625,0.537572254,0.527894003,0.517191977,32,173,1434,698,0,0,0,0,44.66665756,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,1,1
0,12775,0.388888889,0.224188791,0.232367414,0.239685658,0.111111111,0.174041298,0.189721159,0.183693517,0,0,0,0,0,0.5,0.448377581,0.394204483,0.413555992,0.305555556,0.412979351,0.493165664,0.489194499,36,339,1829,1018,0,0,0,0,44.21420166,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,0,1,2
